"","sqID","YearofNov","Yearb4Nov","meantrait","sdtrait","traitchange","sdchange","Abtraitchange","Absdchange","cat"
"41","G1070 Q3",1999,1998,4.88280192258637,0.82534416397409,0.53072331561184,0.478729982364244,0.53072331561184,0.478729982364244,"Tax Nov"
"42","G1070 Q4",1998,1997,4.64025636824903,0.428099493110692,0.452233892779335,0.167370225361637,0.452233892779335,0.167370225361637,"Tax Nov"
"43","G10706 Q3",2008,2005,4.06368484303054,0.631994057550484,1.42462751341528,-0.89166640210974,1.42462751341528,0.89166640210974,"Tax Nov"
"44","G1072 Q2",2018,2017,3.1435543752944,0.216953811214322,-0.636198550198576,0.112007166712787,0.636198550198576,0.112007166712787,"Tax Nov"
"45","G1072 Q3",2002,2001,2.97932987456602,0.132329728031499,-0.524220476812438,0.0473181516062366,0.524220476812438,0.0473181516062366,"Tax Nov"
"46","G10727 Q3",2007,2006,4.98482258992601,1.44388602420587,0.0431801673167103,-1.02693518709878,0.0431801673167103,1.02693518709878,"Tax Nov"
"47","G10790 Q3",2012,2011,2.68336629575014,0.839864761826614,-1.06856442666027,-0.321221020379228,1.06856442666027,0.321221020379228,"Tax Nov"
"48","G10804 Q3",1996,1995,3.98430417779973,0.714465976111431,-1.00030131217052,-0.248626492479929,1.00030131217052,0.248626492479929,"Tax Nov"
"49","G10828 Q3",1999,1998,4.9416424226093,2.85305858293236,1.06863346065065,1.52770846216959,1.06863346065065,1.52770846216959,"Tax Nov"
"50","G10843 Q3",2004,2003,5.01063529409626,2.50531764704813,2.30258509299405,1.15129254649702,2.30258509299405,1.15129254649702,"Tax Nov"
"51","G10846 Q3",1997,1996,3.31038143061526,0.48627159857769,-0.107334780867401,-0.203122715111593,0.107334780867401,0.203122715111593,"Tax Nov"
"52","G10855 Q3",1996,1995,4.97972853574233,1.31737417943768,0.985871857626595,0.222262472586137,0.985871857626595,0.222262472586137,"Tax Nov"
"53","G10887 Q3",2013,2012,4.28852358304691,0.605421513631323,0.681344670351023,-0.341946826852241,0.681344670351023,0.341946826852241,"Tax Nov"
"54","G10894 Q3",2009,2008,4.86413572506927,0.951253194833531,0.295056377215372,-0.282982377490141,0.295056377215372,0.282982377490141,"Tax Nov"
"55","G10908 Q3",2003,2001,4.18471966100996,0.723187152357201,-0.756922761599342,-2.12987143057516,0.756922761599342,2.12987143057516,"Tax Nov"
"56","G10952 Q3",2004,2001,4.9416424226093,2.20996967549023,1.18937116363444,1.12868321090466,1.18937116363444,1.12868321090466,"Tax Nov"
"57","G10965 Q3",1991,1990,4.950492211159,1.35591486965779,1.10706684374193,0.203661184975882,1.10706684374193,0.203661184975882,"Tax Nov"
"58","G10994 Q3",2002,2001,4.10726902784906,1.45934270320995,0.53923276619518,0.647330666701188,0.53923276619518,0.647330666701188,"Tax Nov"
"59","G11014 Q3",2002,2001,2.70805020110221,1.1055568650903,-0.929841930319706,0.529766596925973,0.929841930319706,0.529766596925973,"Tax Nov"
"60","G11065 Q3",2015,2013,4.92651965272866,1.44453607412207,-0.0151227698806462,-2.04973279310408,0.0151227698806462,2.04973279310408,"Tax Nov"
"61","G11091 Q4",2003,2001,4.40601365855128,1.38857257158415,0.346110079765134,0.392969303258407,0.346110079765134,0.392969303258407,"Tax Nov"
"62","G11103 Q3",1997,1995,3.9877846685147,1.33892252038135,0.438043293831954,0.302959018771925,0.438043293831954,0.302959018771925,"Tax Nov"
"63","G11134 Q4",2017,2015,2.79415689431421,0.607445207933175,-0.832551586399028,-0.44529924094494,0.832551586399028,0.44529924094494,"Tax Nov"
"64","G11148 Q4",2003,2002,3.39219617518193,0.982486034112456,-1.28617230939706,-1.46191239740879,1.28617230939706,1.46191239740879,"Tax Nov"
"65","G11158 Q4",2007,2006,4.95510942417608,2.07234588437655,0.0134670015667755,-0.780712698555809,0.0134670015667755,0.780712698555809,"Tax Nov"
"66","G11171 Q4",1992,1991,4.3408787224004,1.7194855816466,0.747206365284325,0.673628179601785,0.747206365284325,0.673628179601785,"Tax Nov"
"67","G11194 Q3",2010,2008,4.8988284008063,1.3488839808415,0.134712583787078,0.516959248541741,0.134712583787078,0.516959248541741,"Tax Nov"
"68","G11239 Q3",2011,2010,4.91290391604141,1.12995559004014,0.482713857904493,0.265999514897432,0.482713857904493,0.265999514897432,"Tax Nov"
"69","G11258 Q4",1996,1994,3.05116658491056,0.906714633435832,-1.44365928096411,-1.54737574814226,1.44365928096411,1.54737574814226,"Tax Nov"
"70","G11312 Q4",2003,2002,4.80069926640805,1.5192588574737,-0.140943156201256,-0.951562353830956,0.140943156201256,0.951562353830956,"Tax Nov"
"71","G11326 Q3",2015,2014,4.97225739507762,1.45130545543383,0.131720330624435,-0.719247146233903,0.131720330624435,0.719247146233903,"Tax Nov"
"72","G11346 Q4",2011,1988,4.97045628401536,1.48759158764976,0.0288138614060545,-1.3654669952826,0.0288138614060545,1.3654669952826,"Tax Nov"
"73","G11372 Q4",1989,1988,4.87537642478348,1.2486392669369,-0.129496976967729,-0.36058862512271,0.129496976967729,0.36058862512271,"Tax Nov"
"74","G11374 Q4",1989,1988,4.62908817922302,0.657830454488988,-0.198865298197357,-0.354011064758022,0.198865298197357,0.354011064758022,"Tax Nov"
"75","G11376 Q4",1990,1989,4.63365219237533,0.873739390147411,-0.096549311009638,-0.0125110608399811,0.096549311009638,0.0125110608399811,"Tax Nov"
"76","G11489 Q3",2012,2011,3.8177123259569,1.70733285587569,-0.843643976014878,0.150397550947871,0.843643976014878,0.150397550947871,"Tax Nov"
"77","G11532 Q3",2016,2015,3.69304296504767,0.87605354907587,0.258280649608969,0.0475406992129547,0.258280649608969,0.0475406992129547,"Tax Nov"
"78","G11546 Q4",2007,2006,3.97209325648264,0.876656491673086,0.731818144765518,-0.22246740956094,0.731818144765518,0.22246740956094,"Tax Nov"
"79","G11556 Q4",2018,2016,5.01063529409626,3.54305419450811,0.0689928714869517,0.0487853272819554,0.0689928714869517,0.0487853272819554,"Tax Nov"
"80","G11560 Q4",2014,2013,4.65725284867037,1.71251999240938,1.05146496195104,0.780155878793442,1.05146496195104,0.780155878793442,"Tax Nov"
"81","G11719 Q4",2010,2009,4.99626702955011,1.15668196100481,0.91246773216039,0.501168629569252,0.91246773216039,0.501168629569252,"Tax Nov"
"82","G11764 Q3",2006,2004,4.30953018507283,1.0397694198709,-0.649126297438148,-0.578094790708138,0.649126297438148,0.578094790708138,"Tax Nov"
"83","G11843 Q4",1994,1993,4.0975794710898,0.586481611147642,-0.518280352224156,-0.376323382503319,0.518280352224156,0.376323382503319,"Tax Nov"
"84","G12157 Q4",2012,2011,4.33165668128191,0.643137677556862,1.31297373269825,0.384547460640048,1.31297373269825,0.384547460640048,"Tax Nov"
"85","G12161 Q4",2003,2001,2.22043816700433,0.216730895094332,-0.146001089136406,0.0519732912605845,0.146001089136406,0.0519732912605845,"Tax Nov"
"86","G12178 Q4",2013,2011,2.31253542384721,0.731287910918006,-0.59106413526633,0.358258403382402,0.59106413526633,0.358258403382402,"Tax Nov"
"87","G12180 Q4",2000,1999,2.62331922696399,0.40713424193402,-0.0632148779096191,0.0493790841475506,0.0632148779096191,0.0493790841475506,"Tax Nov"
"88","G12181 Q4",2008,2007,2.72719951720954,0.364733135270569,-0.145304214243151,-0.151679744532705,0.145304214243151,0.151679744532705,"Tax Nov"
"89","G12185 Q2",2001,2000,2.39756033912772,0.624626329833426,-0.00980722734981443,0.188688310161633,0.00980722734981443,0.188688310161633,"Tax Nov"
"90","G12195 Q4",2013,2012,2.39789527279837,0.665056489174403,-0.370476537946195,0.376045892779813,0.370476537946195,0.376045892779813,"Tax Nov"
"91","G12793 Q2",2008,2007,3.29583686600433,1.34551976619404,-0.146069954771811,0.455751236897819,0.146069954771811,0.455751236897819,"Tax Nov"
"92","G145 Q3",2012,2011,3.88501388228511,0.983425355516526,-0.176888267518871,0.345866455656642,0.176888267518871,0.345866455656642,"Tax Nov"
"93","G154 Q2",2014,2013,2.1177324490265,0.191921220123897,-0.59515183058245,-0.0738884777975587,0.59515183058245,0.0738884777975587,"Tax Nov"
"94","G159 Q2",2011,2010,3.57859632246733,0.607482545507993,0.96191888827975,0.222215633276468,0.96191888827975,0.222215633276468,"Tax Nov"
"95","G165 Q2",2010,2009,2.45305003363105,0.184640766929678,-0.206931234619576,-0.038190520234198,0.206931234619576,0.038190520234198,"Tax Nov"
"96","G168 Q2",2011,2010,3.20673143003825,0.233913433793191,0.880612417267716,0.0792006604283327,0.880612417267716,0.0792006604283327,"Tax Nov"
"97","G198 Q2",2011,2010,2.76799967863284,0.175800327287423,0.613977326142932,0.021156224663136,0.613977326142932,0.021156224663136,"Tax Nov"
"98","G207 Q2",2011,2010,3.07086843988678,0.356551474399737,0.679805362698353,0.157740172886288,0.679805362698353,0.157740172886288,"Tax Nov"
"99","G210 Q4",2009,2008,2.59998401700522,1.18073157907184,0.444249480901287,0.230517114539434,0.444249480901287,0.230517114539434,"Tax Nov"
"100","G217 Q4",2011,2010,3.00718010666968,0.228529103299397,0.191785875460044,0.0187743089342331,0.191785875460044,0.0187743089342331,"Tax Nov"
"101","G2231 Q3",2011,2010,3.90549742811516,0.696859457561511,-1.03614499449415,-2.79740940966465,1.03614499449415,2.79740940966465,"Tax Nov"
"102","G226 Q2",2011,2010,3.00301569814838,0.204221589353275,0.121644124544512,-0.0760836768318263,0.121644124544512,0.0760836768318263,"Tax Nov"
"103","G231 Q2",2011,2010,2.76451999088342,0.366247253543547,0.554925451662642,0.178197599825334,0.554925451662642,0.178197599825334,"Tax Nov"
"104","G235 Q4",2008,2007,2.46239473268501,0.18191047624337,0.318524383749891,-0.114404564353931,0.318524383749891,0.114404564353931,"Tax Nov"
"105","G236 Q4",2012,2011,3.86793824119176,0.665842360658545,0.68017106301487,0.269010479608065,0.68017106301487,0.269010479608065,"Tax Nov"
"106","G250 Q4",2011,2010,4.23533120109165,0.654737868534093,1.41178563188489,0.164596003863955,1.41178563188489,0.164596003863955,"Tax Nov"
"107","G257 Q2",2011,2010,2.80078636350538,0.315427461159198,0.396578095952266,-0.0126272891177397,0.396578095952266,0.0126272891177397,"Tax Nov"
"108","G271 Q4",2010,2009,3.42914173480604,1.0451828431347,-1.86917563174199,-1.60397584013932,1.86917563174199,1.60397584013932,"Tax Nov"
"109","G272 Q2",2009,2008,2.29303794152226,0.359038520516159,-0.443014722663983,0.142897701387214,0.443014722663983,0.142897701387214,"Tax Nov"
"110","G355 Q4",2017,2016,4.50123981555347,0.549444916633864,-0.465657262651565,-0.719016632006939,0.465657262651565,0.719016632006939,"Tax Nov"
"111","G3571 Q3",2005,2004,3.89847615430336,0.614246376960746,-1.04316626830595,-1.4031706941532,1.04316626830595,1.4031706941532,"Tax Nov"
"112","G3747 Q3",2008,1999,4.00066567169193,0.849101797265272,-0.940976750917375,-1.62171941403938,0.940976750917375,1.62171941403938,"Tax Nov"
"113","G3976 Q2",2013,2010,3.84920008754356,0.781020646518847,-1.08850901094825,-1.22414076341396,1.08850901094825,1.22414076341396,"Tax Nov"
"114","G402 Q4",2012,2011,3.46228661859051,0.679679569991076,-1.4793558040188,-1.53029010549915,1.4793558040188,1.53029010549915,"Tax Nov"
"115","G412 Q4",2016,2015,4.95898556380493,1.84216718981933,0.956931317227014,0.56141172280334,0.956931317227014,0.56141172280334,"Tax Nov"
"116","G4184 Q3",2014,2010,3.75197886711932,0.403183616196546,-1.2408959026509,-1.2151967683378,1.2408959026509,1.2151967683378,"Tax Nov"
"117","G4349 Q3",2010,2008,4.07797402582372,0.747860844385987,-0.89683563051755,-0.615680671628519,0.89683563051755,0.615680671628519,"Tax Nov"
"118","G4353 Q3",2008,2007,4.29701862054063,0.707884469162206,-0.696746208246371,-0.935429064927847,0.696746208246371,0.935429064927847,"Tax Nov"
"119","G4363 Q3",2014,2009,4.26244646457435,0.60943692518799,-0.715927311791999,-0.835062397275812,0.715927311791999,0.835062397275812,"Tax Nov"
"120","G4423 Q4",2010,2008,3.77909640791283,0.491026210033968,-1.1120922808469,-0.645334558210967,1.1120922808469,0.645334558210967,"Tax Nov"
"121","G4478 Q3",2008,2007,4.18848194857587,0.809615550168495,-0.791036033459005,-0.643554473281911,0.791036033459005,0.643554473281911,"Tax Nov"
"122","G4511 Q3",2010,2004,4.18851405965704,0.782760776178429,-0.803010008009125,-0.799520658202292,0.803010008009125,0.799520658202292,"Tax Nov"
"123","G4520 Q2",2011,2010,4.16266762383676,0.699339503551756,-0.399169298383522,-0.149871527757229,0.399169298383522,0.149871527757229,"Tax Nov"
"124","G4541 Q3",2010,2006,3.96287082000442,0.719219199990077,-1.03329756740156,-0.804124185296452,1.03329756740156,0.804124185296452,"Tax Nov"
"125","G4563 Q3",2010,2005,3.90168367166366,0.535174679004812,-1.07256114634348,-0.676213512162866,1.07256114634348,0.676213512162866,"Tax Nov"
"126","G4569 Q3",2013,2009,3.82638075473925,0.591711565904356,-1.16653876191201,-0.887932996622319,1.16653876191201,0.887932996622319,"Tax Nov"
"127","G4608 Q3",2011,2008,3.53809921293327,0.359577789853691,-1.42816268133416,-0.995978841990383,1.42816268133416,0.995978841990383,"Tax Nov"
"128","G464 Q3",2008,2007,4.39958391364383,1.57568042328153,0.720610153974186,0.818416601202079,0.720610153974186,0.818416601202079,"Tax Nov"
"129","G4816 Q3",2006,2005,4.31627615328734,0.688184149591962,-0.658149319859946,-0.75043086709734,0.658149319859946,0.75043086709734,"Tax Nov"
"130","G4835 Q3",2004,2003,4.38607708009271,0.484943816484596,-0.588700384774941,-0.952670665086331,0.588700384774941,0.952670665086331,"Tax Nov"
"131","G5289 Q3",2013,2011,3.35372888481667,0.210394208648252,-0.327013891693292,-0.0782544157699323,0.327013891693292,0.0782544157699323,"Tax Nov"
"132","G5416 Q4",2014,2012,3.04452243772342,1.07640123059442,-0.494670168816489,0.699891730437231,0.494670168816489,0.699891730437231,"Tax Nov"
"133","G5518 Q2",2010,2009,3.43617535915039,0.262513584610651,-0.422527688541007,-0.073133025497977,0.422527688541007,0.073133025497977,"Tax Nov"
"134","G555 Q3",2011,2010,4.10234932714631,1.20605967398579,0.272514150253186,0.349750981791231,0.272514150253186,0.349750981791231,"Tax Nov"
"135","G5594 Q2",2010,2009,3.18820298160326,0.288669202464713,-0.827309420118377,-0.0530965696867865,0.827309420118377,0.0530965696867865,"Tax Nov"
"136","G5599 Q2",2017,2016,4.05567581484672,0.500409686461993,0.382407938773667,0.294197390169461,0.382407938773667,0.294197390169461,"Tax Nov"
"137","G5950 Q4",2008,2007,2.88099764490912,0.52158099453421,-1.67740017925256,-0.248523195861059,1.67740017925256,0.248523195861059,"Tax Nov"
"138","G628 Q3",2006,2004,3.09591512074066,0.474391787152104,0.322895858019212,-0.221727853818742,0.322895858019212,0.221727853818742,"Tax Nov"
"139","G634 Q3",2006,2004,3.70192895539745,0.212506029560873,-0.351049645370864,-1.02788861574211,0.351049645370864,1.02788861574211,"Tax Nov"
"140","G638 Q3",2006,2004,2.88728008826709,0.565046027315952,-0.53049650724148,-0.0151632534528333,0.53049650724148,0.0151632534528333,"Tax Nov"
"141","G646 Q3",2014,2013,3.17364267507853,0.556014290766714,0.153232715340203,-0.0546479495366371,0.153232715340203,0.0546479495366371,"Tax Nov"
"142","G7171 Q3",1987,1986,2.69120264037723,0.134932001077813,-0.150767215751097,0.0348589442183242,0.150767215751097,0.0348589442183242,"Tax Nov"
"143","G7180 Q3",1984,1983,2.57367376698053,0.113030247559405,0.126243454024488,-0.03240577016644,0.126243454024488,0.03240577016644,"Tax Nov"
"144","G7264 Q4",2005,2004,3.44397329028615,0.212705039664654,-0.294978114772335,0.0148424087210946,0.294978114772335,0.0148424087210946,"Tax Nov"
"145","G7265 Q4",2004,2002,3.67505739314677,0.19350383705123,0.247045118484996,0.0149924222166854,0.247045118484996,0.0149924222166854,"Tax Nov"
"146","G7268 Q4",2007,2006,2.41591377830105,0.493146334949748,-0.660926459544378,0.348781840034463,0.660926459544378,0.348781840034463,"Tax Nov"
"147","G7342 Q4",2002,1999,3.40524630568721,0.367502086562966,-0.368284629328191,-0.141305652524411,0.368284629328191,0.141305652524411,"Tax Nov"
"148","G7357 Q4",2002,2001,3.20363266801472,0.317206688705379,0.0315013519398981,0.032831794654896,0.0315013519398981,0.032831794654896,"Tax Nov"
"149","G7516 Q3",2005,2001,3.62701491984283,0.257514180852956,-0.0203544218595613,-0.126445423933988,0.0203544218595613,0.126445423933988,"Tax Nov"
"150","G7521 Q4",2007,2006,3.64258164614707,0.491013263127057,-0.411006024771788,0.0489977353284968,0.411006024771788,0.0489977353284968,"Tax Nov"
"151","G7602 Q3",1996,1994,4.72127780563005,0.76769969824856,0.509819349468914,0.453331005422104,0.509819349468914,0.453331005422104,"Tax Nov"
"152","G7602 Q4",2012,2010,3.67198704378467,0.280525801176827,-0.576205870071464,0.0272075600542643,0.576205870071464,0.0272075600542643,"Tax Nov"
"153","G7607 Q4",2013,2007,3.87117227205323,0.395448908901581,0.480200903725736,0.12136304482487,0.480200903725736,0.12136304482487,"Tax Nov"
"154","G7614 Q4",2013,2004,3.43615493988964,0.168618898342514,-0.3078906141839,-0.0674604196103718,0.3078906141839,0.0674604196103718,"Tax Nov"
"155","G7618 Q4",2011,2007,3.8416005411316,0.931724988383268,0.594306446845215,0.63936567171222,0.594306446845215,0.63936567171222,"Tax Nov"
"156","G7631 Q4",2009,2007,2.41591377830105,0.515074548187173,-0.803961841613418,0.349508729038191,0.803961841613418,0.349508729038191,"Tax Nov"
"157","G7637 Q4",2005,2004,2.41591377830105,0.493146334949748,-0.814218215551767,0.343635197319373,0.814218215551767,0.343635197319373,"Tax Nov"
"158","G7639 Q4",2007,2006,2.41591377830105,0.433910923822407,-1.37529331442192,0.229074414078738,1.37529331442192,0.229074414078738,"Tax Nov"
"159","G7646 Q2",2010,2008,2.41591377830105,0.503752845894857,-1.42568676283055,-0.29727623998054,1.42568676283055,0.29727623998054,"Tax Nov"
"160","G7646 Q2",2008,2007,3.8416005411316,0.801029085875397,0.7639679652407,0.597509112000423,0.7639679652407,0.597509112000423,"Tax Nov"
"161","G7648 Q2",2008,2007,2.41591377830105,0.464942823413679,-0.765670909343693,0.246216217970521,0.765670909343693,0.246216217970521,"Tax Nov"
"162","G7653 Q2",2013,2007,2.41591377830105,0.515074548187173,-0.74531501502745,0.314706560009997,0.74531501502745,0.314706560009997,"Tax Nov"
"163","G7654 Q2",2011,2007,2.41591377830105,0.493146334949748,-0.944863191534866,0.312842716963337,0.944863191534866,0.312842716963337,"Tax Nov"
"164","G7703 Q2",2001,2000,4.23628463962767,0.387914448595494,0.310346029443236,0.143345388620193,0.310346029443236,0.143345388620193,"Tax Nov"
"165","G7726 Q4",2002,2001,3.63537530249119,0.317633100646354,-0.164053516088863,0.0360206679706104,0.164053516088863,0.0360206679706104,"Tax Nov"
"166","G7744 Q4",1999,1998,3.91929856237452,0.311422452948867,0.0201844430120088,0.00826008939553091,0.0201844430120088,0.00826008939553091,"Tax Nov"
"167","G7748 Q4",2010,2008,3.40765292788539,0.248219438179686,-0.248063912115672,0.128809992707098,0.248063912115672,0.128809992707098,"Tax Nov"
"168","G7791 Q4",2013,2009,3.68063353467416,0.166503580950698,-0.191713065899342,-0.0392843026415813,0.191713065899342,0.0392843026415813,"Tax Nov"
"169","G7805 Q4",2015,2013,3.64286322834352,0.236295414920725,-0.0463825809857661,0.0535314838907365,0.0463825809857661,0.0535314838907365,"Tax Nov"
"170","G7887 Q4",2003,2002,3.54978317449526,0.300850772823966,0.168530614920411,0.0912824817555033,0.168530614920411,0.0912824817555033,"Tax Nov"
"171","G7901 Q4",2002,2001,2.98449692136469,0.260881120792352,-0.300186611855933,0.0442144489681296,0.300186611855933,0.0442144489681296,"Tax Nov"
"172","G7913 Q3",1996,1995,4.26345129431517,0.302230827625516,0.480692519526356,0.0797222305029943,0.480692519526356,0.0797222305029943,"Tax Nov"
"173","G7913 Q4",2013,2009,3.58256942369886,0.199755345722042,-0.549602244740233,-0.0337292981747768,0.549602244740233,0.0337292981747768,"Tax Nov"
"174","G7918 Q4",2003,2002,3.45311451086073,0.237735743741234,-0.568624983859884,-0.0536119120205446,0.568624983859884,0.0536119120205446,"Tax Nov"
"175","G7934 Q2",1996,1995,3.49960608036718,0.509677958551995,-0.579671649853625,-0.00649867828325257,0.579671649853625,0.00649867828325257,"Tax Nov"
"176","G7968 Q4",2000,1999,3.71737268047036,0.238788298047871,-0.0541760885622762,0.0295579554869204,0.0541760885622762,0.0295579554869204,"Tax Nov"
"177","G7975 Q4",2005,2003,3.76491880913869,0.309822499163608,0.0343768091153551,0.105895539373162,0.0343768091153551,0.105895539373162,"Tax Nov"
"178","G7979 Q2",2013,2012,3.01901047407406,0.211508925279394,-0.2238659142262,-0.0534364191809926,0.2238659142262,0.0534364191809926,"Tax Nov"
"179","G7981 Q3",2005,2004,3.4042957172314,0.939805351157503,-0.440567880398897,-0.354276947446417,0.440567880398897,0.354276947446417,"Tax Nov"
"180","G8064 Q2",2015,2012,4.00703249726384,0.312864781780182,0.645935802739669,0.0713591420498931,0.645935802739669,0.0713591420498931,"Tax Nov"
"181","G8094 Q3",2008,2006,2.41591377830105,0.515074548187173,-0.709054443068469,0.341796288924773,0.709054443068469,0.341796288924773,"Tax Nov"
"182","G8117 Q4",2013,2009,3.68702706656909,0.276664161654258,-0.420118900002418,0.0662710110133651,0.420118900002418,0.0662710110133651,"Tax Nov"
"183","G8140 Q2",1992,1991,3.96488434951267,0.393129255250784,-0.250926509723196,0.0288233161364048,0.250926509723196,0.0288233161364048,"Tax Nov"
